,shopid,userid
11227,162278878,0
11228,203608558,0
11229,114481519,0
11230,203727687,0
11231,199340649,0
11232,163093467,0
11233,95737497,0
11234,203718057,0
11235,194068432,0
11236,183461928,0
11237,208682307,0
11238,133566798,0
11239,173311903,0
11240,188564293,0
11241,134778819,0
11242,173455901,0
11243,173702695,0
11244,25875186,0
11245,101534731,0
11246,118323714,0
11247,33542566,0
11248,119310798,0
11249,208700327,0
11250,153947224,0
11251,199318870,0
11252,198832392,0
11253,179247658,0
11254,168745224,0
11255,102384445,0
11256,208691998,0
11258,203629913,0
11259,20062898,0
11260,182596974,0
11261,168648468,0
11262,186763266,0
11263,201802150,0
11264,42050061,0
11265,209453384,0
11266,198897647,0
11267,209486319,0
11268,182893543,0
11269,38440816,0
11270,199774251,0
11271,123404241,0
11272,129490342,0
11273,169185575,0
11274,173317912,0
11275,202346483,0
11276,96982683,0
11277,147134579,0
11278,128871277,0
11279,165014788,0
11280,173317377,0
11281,162544690,0
11282,15644272,0
11283,156992667,0
11284,203578045,0
11285,180780819,0
11286,211926955,0
11287,163140304,0
11288,162834788,0
11289,22666458,0
11290,193455386,0
11291,211999094,0
11292,198977753,0
11293,98133164,0
11294,209168588,0
11295,203228153,0
11296,19067193,0
11297,116848728,0
11298,156185311,0
11299,211911152,0
11300,118119563,0
11301,156420980,0
11302,89116523,0
11303,163346220,0
11304,34683066,0
11305,161229361,0
11306,211918980,0
11307,169213487,0
11308,158327338,0
11309,16419002,0
11310,182874338,0
11311,191432891,0
11312,163494212,0
11313,195852659,0
11314,114950874,0
11315,168239646,0
11316,195792076,0
11317,182615693,0
11318,77212617,0
11319,88325814,0
11320,193540570,0
11321,159856050,0
11322,144978415,0
11323,111416665,0
11324,37112082,0
11325,41550859,0
11326,190611604,0
11327,176421438,0
11328,2955728,0
11329,143603281,0
11330,212207119,0
11331,163130330,0
11332,119779048,0
11333,201324722,0
11334,45575613,0
11335,213160837,0
11336,170192607,0
11337,209028509,0
11338,116264763,0
11339,161503388,0
11340,10926029,0
11341,178241268,0
11342,187045762,0
11343,165044638,0
11344,187090479,0
11345,157733142,0
11346,56793077,0
11347,178334185,0
11348,116629869,0
11349,186658205,0
11350,173489236,0
11351,199333690,0
11352,126617126,0
11353,938492,0
11354,74878849,0
11355,140735814,0
11356,111317130,0
11357,16022985,0
11358,186773203,0
11359,176703883,0
11360,199253395,0
11361,173484589,0
11362,105116147,0
11363,193414721,0
11364,67661961,0
11365,134972803,0
11366,91267070,0
11367,162845186,0
11368,199319509,0
11369,96681287,0
11370,203579251,0
11371,173231605,0
11372,173459705,0
11374,116500579,0
11375,158327972,0
11376,904272,0
11377,98726397,0
11378,110180118,0
11379,203577799,0
11380,186160190,0
11381,195858146,0
11382,173493072,0
11383,190995218,0
11384,126599760,0
11385,156420535,0
11386,169861420,0
11387,118548688,0
11388,182304688,0
11389,119589091,0
11390,156183411,0
11391,1232454,0
11392,149467938,0
11393,159800336,0
11394,162831933,0
11395,199255620,0
11396,208681200,0
11397,202084397,0
11398,132656597,0
11399,190949800,0
11400,73656240,0
11401,95507222,0
11402,34913467,0
11403,201776574,0
11404,205850572,0
11405,59899297,0
11406,10644884,0
11407,114229055,0
11408,113456595,0
11409,170193305,0
11410,163521542,0
11411,182864624,0
11412,190955655,0
11413,203089665,0
11414,12172935,0
11415,91678893,0
11416,164061578,0
11417,213447299,0
11418,90349135,0
11419,118549874,0
11420,175118552,0
11421,173552377,0
11422,106034812,0
11423,120300314,0
11424,192513534,0
11425,162544337,0
11426,201526882,0
11427,213519181,0
11428,151938823,0
11429,191067171,0
11430,191716092,0
11431,130788140,0
11432,161502966,0
11433,203132435,0
11434,199370605,0
11435,88035767,0
11436,153124852,0
11437,34330422,0
11438,182854477,0
11439,20933883,0
11440,150506697,0
11441,173553656,0
11442,97279970,0
11443,13416945,0
11444,129906322,0
11445,160406237,0
11446,30357402,0
11447,160308323,0
11448,114543561,0
11449,161969454,0
11450,187190158,0
11451,154611443,0
11452,163126357,0
11453,173788359,0
11454,33244586,0
11455,195849398,0
11456,187204316,0
11457,760046,0
11458,193457258,0
11459,173460057,0
11460,110867547,0
11461,178224433,0
11462,106878789,0
11463,89340382,0
11464,118142304,0
11466,199087729,0
11467,115712582,0
11468,49672120,0
11469,100778543,0
11471,205720043,0
11472,164710230,0
11473,203747217,0
11474,199332660,0
11475,203209062,0
11476,61655715,0
11477,208836590,0
11478,173476026,0
11479,163350691,0
11480,173550431,0
11481,187001577,0
11482,161181024,0
11483,199022351,0
11484,191718593,0
11485,162273154,0
11486,195849826,0
11487,107937852,0
11488,189569632,0
11489,162820102,0
11490,201560530,0
11491,203661467,0
11492,170557561,0
11493,186969631,0
11494,186769426,0
11495,173731258,0
11496,163091628,0
11497,765475,0
11498,70831057,0
11499,208692730,0
11500,3114397,0
11501,155276964,0
11502,213137924,0
11503,3090157,0
11504,161523543,0
11505,163521646,0
11506,203753393,0
11507,203742205,0
11508,121595214,0
11509,202953329,0
11510,182861270,0
11511,160368571,0
11512,193457044,0
11513,1530160,0
11514,2025233,0
11515,193420207,0
11516,34954176,0
11517,201811139,0
11518,53231190,0
11519,199045848,0
11520,163148460,0
11521,3020303,0
11522,199025480,0
11523,133290265,0
11524,186651388,0
11525,966677,0
11526,208833375,0
11527,173286864,0
11528,162300339,0
11529,10686840,0
11530,118121626,0
11531,119589500,0
11532,107234458,0
11533,191998943,0
11534,203725613,0
11535,61749528,0
11536,186682341,0
11537,161225126,0
11538,58411168,0
11539,160404118,0
11540,134388719,0
11541,11722703,0
11542,1257229,0
11543,162548198,0
11544,191054228,0
11545,199314053,0
11546,89889425,0
11547,118056637,0
11548,678608,0
11549,31783990,0
11550,180546232,0
11551,182335355,0
11552,153499818,0
11553,72054197,0
11554,145156371,0
11555,203645328,0
11556,160078165,0
11557,173794689,0
11558,173491701,0
11559,173505976,0
11560,64393429,0
11561,170583641,0
11562,21004222,0
11563,211503024,0
11564,155111893,0
11565,75794562,0
11566,180173299,0
11567,193456601,0
11568,119956782,0
11569,201327788,0
11570,187393535,0
11571,173315769,0
11572,163968332,0
11573,41824823,0
11574,18374409,0
11575,173551291,0
11576,199332259,0
11577,152003699,0
11578,173548540,0
11579,86827130,0
11580,188037097,0
11581,140154637,0
11582,203405182,0
11583,154975217,0
11584,46785084,0
11585,119350050,0
11586,132458116,0
11587,193414063,0
11588,211106173,0
11589,155958641,0
11590,188618643,0
11591,108137239,0
11592,3371187,0
11593,173818047,0
11594,3257601,0
11595,190079447,0
11596,3667582,0
11597,106766759,0
11598,59847324,0
11599,205874344,0
11600,81892258,0
11601,166622692,0
11602,86678901,0
11603,202840053,0
11604,7396195,0
11605,168615806,0
11606,180120278,0
11607,209075729,0
11608,182057875,0
11609,63526868,0
11610,131877246,0
11611,190860392,0
11612,51834727,0
11613,87243226,0
11614,89647608,0
11615,195787494,0
11616,162155704,0
11617,182262462,0
11618,201319869,0
11619,147902865,0
11620,87075889,0
11621,9688925,0
11622,162830012,0
11623,93571515,0
11624,126211462,0
11625,203752701,0
11626,162829233,0
11627,188871693,0
11628,189563775,0
11629,127703971,0
11630,199366620,0
11631,120289519,0
11632,186718105,0
11633,170593519,0
11634,180729144,0
11635,199254921,0
11636,193421592,0
11637,201560237,0
11638,59708166,0
11639,182262015,0
11640,139431118,0
11641,163506151,0
11642,193459296,0
11643,187014700,0
11644,81853122,0
11645,163494338,0
11646,160365226,0
11647,173694217,0
11648,97371388,0
11649,139395396,0
11650,132921159,0
11651,132691259,0
11652,87722915,0
11653,96411310,0
11654,17173058,0
11655,89692036,0
11656,203402573,0
11657,199327846,0
11658,153136496,0
11659,114885901,0
11660,173315870,0
11661,111039767,0
11662,195852380,0
11663,149781500,0
11664,163108205,0
11665,150112869,0
11666,74685579,0
11667,4856194,0
11668,153127338,0
11669,190965920,0
11670,149728021,0
11671,1709492,0
11672,16635710,0
11673,81232093,0
11674,111232994,0
11675,17914686,0
11676,902313,0
11677,102985383,0
11678,190949154,0
11679,173556232,0
11680,203716763,0
11681,80216377,0
11682,173299230,0
11683,130858789,0
11684,199082089,0
11685,126599580,0
11686,212089630,0
11687,155381818,0
11688,158335952,0
11689,20476788,0
11690,167692511,0
11691,203452245,0
11692,162305660,0
11693,177740667,0
11694,130098587,0
11695,111696979,0
11696,163318146,0
11697,201325514,0
11698,163310056,0
11699,98679405,0
11700,4206162,0
11701,165890205,0
11702,68459936,0
11703,52928480,0
11704,195858297,0
11705,188313308,0
11706,154581726,0
11707,205494457,0
11708,20680994,0
11709,164643379,0
11710,174338084,0
11711,148930681,0
11712,161209171,0
11713,114799910,0
11714,26387213,0
11715,122254253,0
11716,162295947,0
11717,86734500,0
11718,203568985,0
11719,1025447,0
11720,183010314,0
11721,111688873,0
11722,169900643,0
11723,195853595,0
11724,123793568,0
11725,45870552,0
11726,64505235,0
11727,163515435,0
11728,154882426,0
11729,177696744,0
11730,129636246,0
11731,16157778,0
11732,112815182,0
11733,87162554,0
11734,193423256,0
11735,203409064,0
11736,201850739,0
11737,27086670,0
11738,105090824,0
11739,173485856,0
11740,209024935,0
11741,137762472,0
11742,208812318,0
11743,26338099,0
11744,63671874,0
11745,140208972,0
11746,186785954,0
11747,186725579,0
11748,201805178,0
11749,201486837,0
11750,75636248,0
11751,81264180,0
11752,116525633,0
11753,153466773,0
11754,40366014,0
11755,14579409,0
11756,162262302,0
11757,173311829,0
11758,182261726,0
11759,129214665,0
11760,129862697,0
11761,171965896,0
11762,135041758,0
11763,19068073,0
11764,201809118,0
11765,149744858,0
11766,62989879,0
11767,115414954,0
11768,180990534,0
11769,32941393,0
11770,15386323,0
11771,28519376,0
11772,162287535,0
11773,32621224,0
11774,187518984,0
11775,33220191,0
11776,133916859,0
11777,4043412,0
11778,190970218,0
11779,163492441,0
11780,6314299,0
11781,135019345,0
11782,26511480,0
11783,199316649,0
11784,180010172,0
11785,182896652,0
11786,10178,0
11787,75408460,0
11788,156420468,0
11789,77418724,0
11790,195440454,0
11791,193455516,0
11792,86997497,0
11793,190775427,0
11794,203718187,0
11795,19851597,0
11796,139581663,0
11797,190965576,0
11798,158573279,0
11799,193422801,0
11800,54472148,0
11801,199341406,0
11802,199097612,0
11803,178175797,0
11804,170941734,0
11805,159551573,0
11806,163290759,0
11807,190969009,0
11808,68907258,0
11809,6460720,0
11810,191672625,0
11811,187005781,0
11812,154871447,0
11813,99675182,0
11814,174370643,0
11815,163536992,0
11816,3494649,0
11817,191965455,0
11818,134972692,0
11819,163105400,0
11820,14847256,0
11821,179883869,0
11822,119177082,0
11823,66207514,0
11824,205858628,0
11825,102457988,0
11826,206109283,0
11827,210384319,0
11828,21003104,0
11829,88229967,0
11830,501932,0
11831,161209949,0
11832,185650462,0
11833,149133988,0
11834,133530721,0
11835,163126103,0
11836,173458480,0
11837,34356347,0
11838,165471989,0
11839,182853436,0
11840,130099774,0
11841,139926994,0
11842,163124119,0
11843,161732089,0
11844,162181118,0
11845,106943584,0
11846,209040904,0
11847,116628819,0
11848,193422665,0
11849,84673305,0
11850,132688963,0
11851,199977165,0
11852,1189349,0
11853,203572647,0
11854,162819223,0
11855,212060630,0
11856,203447489,0
11857,173471318,0
11858,127227575,0
11859,120757264,0
11860,187211517,0
11861,162287726,0
11862,151958490,0
11863,76229005,0
11864,175484452,0
11865,208797142,0
11866,173311951,0
11867,160400782,0
11868,96833874,0
11869,187091464,0
11870,193231538,0
11871,203309094,0
11872,203089147,0
11873,191962526,0
11874,190761507,0
11875,201783462,0
11876,161969714,0
11877,163097022,0
11878,191523325,0
11879,196071152,0
11880,193459138,0
11881,209086781,0
11882,160301182,0
11883,180234391,0
11884,162537691,0
11885,201524518,0
11886,180216381,0
11887,203587649,0
11888,207636840,0
11889,76226570,0
11890,137323224,0
11891,193423455,0
11892,122043534,0
11893,95302417,0
11894,46915331,0
11895,32722065,0
11896,203515350,0
11897,19966156,0
11898,225459,0
11899,202065523,0
11900,27573813,0
11901,76818425,0
11902,173700039,0
11903,190979801,0
11904,162523823,0
11905,101589860,0
11906,213553864,0
11907,203550311,0
11908,191288665,0
11909,165639430,0
11910,147905814,0
11911,195313553,0
11912,23525333,0
11913,162520165,0
11914,186662332,0
11915,199427666,0
11916,173321374,0
11917,162284559,0
11918,102279185,0
11919,189481016,0
11920,173554808,0
11921,138230122,0
11922,194069765,0
11923,190716051,0
11924,173255457,0
11925,37339994,0
11926,64526653,0
11927,51813075,0
11928,191973710,0
11929,187026549,0
11930,195840617,0
11931,201232608,0
11932,203106853,0
11933,163101435,0
11934,78732799,0
11935,195867430,0
11936,1401267,0
11937,173474367,0
11938,162548998,0
11939,160327966,0
11940,195858812,0
11941,187007138,0
11942,190714108,0
11943,77731606,0
11944,59447294,0
11945,159619616,0
11946,136262991,0
11947,173702122,0
11948,146819665,0
11949,180732607,0
11950,122408985,0
11951,137941933,0
11952,163297130,0
11953,199320216,0
11954,81107218,0
11955,209146109,0
11956,120128846,0
11957,173456048,0
11958,27970776,0
11959,151865109,0
11960,203723847,0
11961,119594577,0
11962,203647697,0
11963,182867353,0
11964,193455776,0
11965,201799605,0
11966,173553566,0
11967,133917847,0
11968,211500876,0
11969,5923104,0
11970,71057255,0
11971,92813507,0
11972,190966333,0
11973,134388767,0
11974,162825104,0
11975,163307853,0
11976,3904961,0
11977,83767954,0
11978,193454747,0
11979,173701014,0
11980,190759378,0
11981,102509299,0
11982,163351089,0
11983,203602806,0
11984,173791795,0
11985,17174494,0
11986,146866734,0
11987,90118501,0
11988,41132404,0
11989,160391637,0
11990,195849758,0
11991,173817814,0
11992,94531424,0
11993,63001558,0
11994,161157782,0
11995,203575808,0
11996,134968869,0
11997,195840783,0
11998,175755226,0
11999,25608971,0
12000,173547757,0
12001,53609134,0
12002,98790772,0
12003,209441996,0
12004,201500703,0
12005,182264146,0
12006,21759468,0
12007,173786925,0
12008,182262705,0
12009,11720770,0
12010,39231674,0
12011,95729391,0
12012,173551879,0
12013,173488305,0
12014,203296770,0
12015,69033029,0
12016,394628,0
12017,73834480,0
12018,173694778,0
12019,80734905,0
12020,182300296,0
12021,162527507,0
12022,187417760,0
12023,193215251,0
12024,30740915,0
12025,11186602,0
12026,173316983,0
12027,79058083,0
12028,83433470,0
12029,84723600,0
12030,118009863,0
12031,158094562,0
12032,64912691,0
12033,162831795,0
12034,18746326,0
12035,172195862,0
12036,149792291,0
12037,4315378,0
12038,163288657,0
12039,212555119,0
12040,85113423,0
12041,201538532,0
12042,32694979,0
12043,173792608,0
12044,175650588,0
12045,208818293,0
12046,162821331,0
12047,104581872,0
12048,168691562,0
12049,173475701,0
12050,11671,0
12051,163132926,0
12052,195865270,0
12053,155081577,0
12054,158579142,0
12055,203834026,0
12056,162186645,0
12057,18758200,0
12058,122903726,0
12059,28590605,0
12060,161779762,0
12061,190992212,0
12062,163504563,0
12063,130937570,0
12064,201606673,0
12065,11411322,0
12066,143900398,0
12067,187123345,0
12068,150138583,0
12069,173696707,0
12070,24648049,0
12071,163736878,0
12072,162175583,0
12073,161140571,0
12074,71236709,0
12075,202949329,0
12076,158544388,0
12077,133521330,0
12078,208700580,0
12079,170583567,0
12080,89948292,0
12081,12500590,0
12082,145278095,0
12083,171625399,0
12084,79043356,0
12085,51270254,0
12086,203168757,0
12087,12661125,0
12088,198978082,0
12089,188358891,0
12090,162300945,0
12091,201372271,0
12092,161520372,0
12093,159546900,0
12094,145765465,0
12095,157026399,0
12096,137778445,0
12097,156193503,0
12098,142416198,0
12099,145268432,0
12100,93120165,0
12101,178129848,0
12102,193420055,0
